priority_ratio,package_ratio,real_package_ratio,total_orders,complete_orders,complete_orders_percentage,orders_with_priority_1,complete_orders_with_priority_1,complete_orders_with_priority_1_percentage,orders_with_priority_2,complete_orders_with_priority_2,complete_orders_with_priority_2_percentage,Total_time_between_order_and_delivery_prio1,Total_time_between_order_and_delivery_prio2,total_wait_time_sec,total_delay_time_sec,total_req_time_sec,total_time_sec,avg_dist_traveled_km,avg_empty_dist_traveled_km,avg_rebl_dist_traveled_km,avg_time_traveled_s,avg_empty_time_traveled_s,avg_rebl_time_traveled_s
2.7,0.75,2.99781181619256,3654,3385,92.63820470717022,2740,2511,91.64233576642336,914,874,95.62363238512035,26.601212000530996,38.06233085430966,1441294.3699999994,2540760.4699999983,2021672.3900000004,6003727.229999999,387.1557047548771,43.20455358408266,28.020178021142957,77835.62533333337,9231.238333333331,3669.4716666666664
2.7,0.80,3.9986320109439126,3654,3378,92.44663382594418,2923,2674,91.48135477249402,731,704,96.30642954856361,26.573927511842452,38.17259635416667,1375554.230000001,2470042.9300000016,2030334.2400000005,5875931.400000003,384.75496629108267,42.22879825020486,26.240015624267198,77835.25333333343,9052.769333333332,3815.0676666666664
2.7,0.85,5.6923076923076925,3654,3337,91.32457580733443,3108,2814,90.54054054054055,546,523,95.78754578754578,26.967206230751025,40.83701210962396,1366802.0800000022,2448858.6099999994,2018947.850000002,5834608.540000003,387.55283146459794,42.15967449941795,31.706909381606838,77796.21833333335,8948.151333333333,4466.7683333333325
2.7,0.90,9.01095890410959,3654,3360,91.95402298850574,3289,3008,91.45636971723928,365,352,96.43835616438356,26.917610316932617,39.03796969696974,1308567.7200000014,2336856.329999996,2037148.180000002,5682572.229999999,391.00743976450286,42.72022793610035,32.73508291298895,77787.7426666667,9057.896666666666,4452.823333333333
2.7,0.95,19.076923076923077,3654,3303,90.39408866995073,3472,3129,90.12096774193549,182,174,95.6043956043956,27.389062959411966,41.51033812260537,1284288.9000000004,2295999.830000002,1995101.8800000001,5575390.610000002,392.57432068047507,44.26430064922715,32.59691594104136,77815.25100000003,9325.080666666667,4387.833666666668
2.8,0.05,0.05241935483870968,3654,3510,96.05911330049261,182,172,94.50549450549451,3472,3338,96.1405529953917,23.0129757751938,29.065218244457768,1582614.9700000014,2407235.639999998,2068825.2100000025,6058675.820000002,384.05592281874226,53.443644567868084,29.65657491493996,77786.18266666673,11431.161,4321.65
2.8,0.10,0.11097598054119794,3654,3530,96.6064586754242,365,350,95.89041095890411,3289,3180,96.6859227728793,23.065432857142877,29.381477882599583,1574225.6799999997,2428901.379999998,2087233.010000003,6090360.07,383.68850152971646,51.98062871932258,24.006823564525952,77780.65666666673,11007.664999999999,3521.3853333333336
2.8,0.15,0.17567567567567569,3654,3524,96.44225506294472,546,531,97.25274725274726,3108,2993,96.2998712998713,23.05041525423728,30.87405963915801,1631342.2699999996,2563203.3699999913,2084204.2200000044,6278749.859999996,384.4032456391435,51.09501463570976,24.73603226300688,77861.70466666672,10729.40033333333,3475.8583333333327
2.8,0.20,0.2500855285665412,3654,3500,95.78544061302682,731,696,95.21203830369357,2923,2804,95.9288402326377,23.84708045977013,31.01161560865431,1609693.8100000015,2535188.2300000004,2068366.249999999,6213248.290000001,382.740124554326,52.17956653775858,24.019530105885977,77773.17266666675,11047.211333333333,3461.855333333333
2.8,0.25,0.33357664233576645,3654,3501,95.8128078817734,914,872,95.40481400437636,2740,2629,95.94890510948905,24.085015672782866,31.761882274629126,1589874.0100000037,2606659.959999996,2073713.3599999982,6270247.329999998,383.2994811292332,49.84269722346078,24.55538634026413,77887.58866666669,10414.363000000001,3443.7673333333328
2.8,0.30,0.42790152403282533,3654,3470,94.96442255062945,1095,1024,93.51598173515981,2559,2446,95.58421258304026,24.283653483072946,31.960007154538005,1553337.5400000007,2593949.1999999993,2035151.5799999991,6182438.319999999,381.73833756051306,47.90227184130244,25.042427121808903,77867.37800000004,10154.312666666667,3631.7609999999995
2.8,0.35,0.5378787878787878,3654,3475,95.10125889436235,1278,1213,94.91392801251956,2376,2262,95.20202020202021,24.160744572684838,31.782372089596276,1536006.7900000012,2482961.5100000035,2052954.2300000042,6071922.530000009,384.39480868077163,50.16623179497604,24.001852827446832,77825.54333333332,10558.152000000002,3404.453333333333
2.8,0.40,0.666970802919708,3654,3448,94.36234263820471,1462,1362,93.16005471956224,2192,2086,95.16423357664233,25.444415442976037,33.77743136784914,1575458.0599999996,2683979.1500000004,2047463.7300000002,6306900.94,385.34765009535823,46.50376435860788,26.70504726790496,77885.71566666671,9478.743333333334,3839.6633333333334
2.8,0.45,0.817910447761194,3654,3465,94.82758620689656,1644,1540,93.67396593673966,2010,1925,95.77114427860697,25.33388852813852,34.686657056277085,1577839.4800000018,2709856.579999999,2059464.130000002,6347160.190000002,384.2486298393179,43.883966007558776,24.645807640691547,77881.43800000007,9306.135666666665,3392.4370000000004
2.8,0.50,1.0,3654,3459,94.66338259441707,1827,1712,93.7055281882868,1827,1747,95.62123700054734,25.074716705607482,35.00557870635373,1544384.9699999997,2661227.959999998,2039346.7300000004,6244959.659999998,380.5794763998077,44.90078666143093,21.997060317296025,77889.19500000005,9580.890333333336,3146.2660000000005
2.8,0.55,1.2226277372262773,3654,3411,93.34975369458128,2010,1857,92.38805970149254,1644,1554,94.52554744525547,25.65897127984207,36.131414950664954,1517793.5700000008,2699170.4999999995,2010851.640000003,6227815.710000003,384.4333464447,42.88715116368748,27.37651172883993,77834.13933333335,9096.479,3662.6513333333337
2.8,0.60,1.4993160054719563,3654,3419,93.56869184455391,2192,2027,92.47262773722628,1462,1392,95.21203830369357,25.637514306857405,37.38705639367818,1510431.4999999995,2684451.0799999973,2045718.8600000017,6240601.439999998,386.3638937467933,42.48600924038968,24.48240262056486,77908.71166666674,8891.837666666666,3238.5149999999994
2.8,0.65,1.8591549295774648,3654,3395,92.91187739463602,2376,2181,91.79292929292929,1278,1214,94.99217527386541,26.248907381934895,37.57379695222404,1494669.170000001,2649557.3599999975,2027580.8600000013,6171807.39,384.7540646250278,42.90965835827725,25.12124215059904,77896.97033333339,8873.304000000002,3433.815333333333
2.8,0.70,2.336986301369863,3654,3384,92.61083743842364,2559,2346,91.67643610785463,1095,1038,94.79452054794521,26.066098607558946,38.09314563262682,1441185.7099999986,2591210.6099999943,2009108.830000003,6041505.149999996,385.5824915111786,44.52544801470738,27.334125872248684,77900.08433333338,9365.623333333331,3855.1569999999997
2.8,0.75,2.99781181619256,3654,3381,92.52873563218391,2740,2523,92.08029197080292,914,858,93.87308533916848,26.41211923635888,37.479421911421895,1399462.4400000018,2504830.340000003,2023414.4700000016,5927707.2500000065,383.83763149162104,43.09559019201845,28.23161270434375,77843.40766666668,9033.57466666667,4030.957999999999
2.8,0.80,3.9986320109439126,3654,3372,92.28243021346469,2923,2675,91.51556619911051,731,697,95.34883720930233,26.528166479750773,38.67782113821139,1377991.739999998,2472739.959999998,2024545.5000000033,5875277.199999999,385.6636396735775,43.470440130387715,29.950791088145536,77805.87066666671,9138.720000000001,4228.250666666667
2.8,0.85,5.6923076923076925,3654,3317,90.77723043240285,3108,2800,90.09009009009009,546,517,94.68864468864469,27.218306547619047,41.28571050934883,1368989.319999999,2484772.2400000026,1999596.6799999992,5853358.24,385.85001022944374,42.46651685572051,30.14311770603638,77789.8803333334,8984.302,4327.819666666666
2.8,0.90,9.01095890410959,3654,3324,90.9688013136289,3289,2977,90.51383399209486,365,347,95.06849315068493,27.160134139514053,40.3228102785783,1313568.9500000007,2370486.1799999997,2006808.9400000006,5690864.070000001,389.7176292644101,44.09324568078919,34.86452551739412,77808.63200000003,9140.150333333331,4937.053333333332
2.8,0.95,19.076923076923077,3654,3325,90.99616858237547,3472,3150,90.7258064516129,182,175,96.15384615384616,27.225304920634947,40.13634285714287,1269449.0100000026,2276013.520000001,2021551.700000002,5567014.230000006,391.9503702734289,45.57131205089088,31.809477474416248,77825.65700000006,9437.318000000001,4370.206
2.9,0.05,0.05241935483870968,3654,3512,96.11384783798577,182,178,97.8021978021978,3472,3334,96.02534562211981,21.74493913857678,29.162468906218756,1595846.0700000012,2410926.789999995,2059123.3700000038,6065896.23,383.41326982863,57.535907721649416,24.531805782189522,77807.03500000009,12238.289333333336,3588.730666666667
2.9,0.10,0.11097598054119794,3654,3514,96.16858237547893,365,346,94.79452054794521,3289,3168,96.32107023411372,23.444227842003848,29.994068760521877,1621673.2900000021,2493446.6699999953,2072854.800000001,6187974.759999998,381.92334343937574,52.106510790599444,25.476185869781634,77817.42033333337,11138.521666666666,3791.682333333333
2.9,0.15,0.17567567567567569,3654,3500,95.78544061302682,546,519,95.05494505494505,3108,2981,95.91377091377092,23.90871162491971,30.507310298557524,1622011.0200000003,2518123.299999999,2060920.479999999,6201054.799999999,382.7155604788223,54.68340001803435,23.891568570496997,77861.5103333334,11473.928333333333,3402.548333333333
2.9,0.20,0.2500855285665412,3654,3477,95.1559934318555,731,691,94.52804377564979,2923,2786,95.31303455354089,23.69277086348287,30.799182878679087,1561994.9699999972,2513956.4999999977,2054742.2200000014,6130693.689999997,384.20851074394164,52.206642615769624,24.839588797645426,77837.84933333338,11041.412000000002,3461.798
2.9,0.25,0.33357664233576645,3654,3500,95.78544061302682,914,861,94.20131291028446,2740,2639,96.31386861313868,24.137456445993028,31.65471693823422,1599429.3100000008,2580599.7100000023,2079119.860000003,6259148.880000006,383.974722366895,48.4447681576706,27.274453952513486,77881.43600000003,10226.823333333334,3826.3
2.9,0.30,0.42790152403282533,3654,3482,95.2928297755884,1095,1036,94.61187214611873,2559,2446,95.58421258304026,24.21329182754183,31.919945625511037,1587460.1,2551225.9399999967,2050983.4000000032,6189669.4399999995,380.5208555972548,48.90230361092915,23.70782665651353,77797.70733333334,10525.897666666664,3382.4676666666664
2.9,0.35,0.5378787878787878,3654,3476,95.12862616310892,1278,1206,94.36619718309859,2376,2270,95.53872053872054,25.09729643449419,33.77164118942739,1622047.710000001,2740087.250000007,2053602.9400000027,6415737.900000012,379.87068719873935,44.80600524045705,20.85025255627313,77865.25300000006,9584.839000000002,2998.3486666666668
2.9,0.40,0.666970802919708,3654,3463,94.7728516694034,1462,1368,93.57045143638851,2192,2095,95.57481751824818,24.808319688109147,33.81454447096259,1588256.2499999988,2659299.0299999993,2039199.8399999985,6286755.119999997,383.0845130744276,47.0349684277626,21.616466650760785,77842.72266666668,9918.83,2969.5879999999993
2.9,0.45,0.817910447761194,3654,3462,94.74548440065682,1644,1545,93.97810218978103,2010,1917,95.3731343283582,25.189914347357092,33.83433811511042,1547160.5400000005,2627222.4500000007,2052347.6400000013,6226730.630000003,383.55266627789115,45.924814098805705,23.67778085830602,77869.17333333343,9656.356999999998,3188.251333333333
2.9,0.50,1.0,3654,3445,94.28024083196497,1827,1698,92.9392446633826,1827,1747,95.62123700054734,25.227686690223802,34.94659635565732,1535889.1499999997,2638344.4999999995,2059065.3000000026,6233298.950000002,385.2618259959718,42.827461549877654,27.378523205656947,77855.18800000008,9095.505000000001,3755.0199999999995
2.9,0.55,1.2226277372262773,3654,3441,94.17077175697865,2010,1873,93.18407960199005,1644,1568,95.37712895377129,25.763608293290638,35.92647183248298,1536903.0899999996,2702721.6900000004,2035651.9899999998,6275276.77,385.77506677899333,45.53994010755992,23.200184380171724,77864.13366666672,9409.332666666665,3191.265
2.9,0.60,1.4993160054719563,3654,3435,94.00656814449918,2192,2042,93.15693430656934,1462,1393,95.28043775649795,25.480184622918713,36.25834613543913,1483098.790000001,2624534.17,2044671.8300000012,6152304.790000002,382.7187342369182,44.265558711419,22.583273770818586,77812.18800000007,9442.437,3216.0460000000003
2.9,0.65,1.8591549295774648,3654,3411,93.34975369458128,2376,2199,92.55050505050505,1278,1212,94.83568075117371,25.915186372593645,37.247429592959335,1481038.9500000002,2623336.1900000046,2023507.630000004,6127882.770000009,385.9732164526052,43.502941004261785,25.87156112991828,77892.19400000009,9098.704333333331,3508.0813333333326
2.9,0.70,2.336986301369863,3654,3399,93.02134646962233,2559,2352,91.91090269636577,1095,1047,95.61643835616438,26.44709502551022,39.09630276981852,1482517.4799999984,2677780.6500000022,2027945.6600000006,6188243.790000001,384.44377434877083,41.334742136760845,22.362189959207953,77869.4683333334,8686.682999999999,3160.968333333333
2.9,0.75,2.99781181619256,3654,3379,92.47400109469075,2740,2511,91.64233576642336,914,868,94.9671772428884,26.47920224346215,39.807868279569924,1453880.4900000012,2594231.3400000026,2014438.5600000052,6062550.390000009,385.92281925195573,43.575410971612854,28.33963726876869,77865.7136666667,9182.258666666667,3899.132333333334
2.9,0.80,3.9986320109439126,3654,3354,91.78981937602627,2923,2655,90.8313376667807,731,699,95.62243502051983,27.02086264908978,40.7456416309013,1409411.1199999999,2586464.880000002,2017419.63,6013295.630000002,389.5064692921563,41.15130753548944,28.727078859009698,77833.83033333339,8584.313333333334,3853.445666666667
2.9,0.85,5.6923076923076925,3654,3334,91.24247400109469,3108,2810,90.41184041184042,546,524,95.97069597069597,27.217398398576563,41.475472328244294,1385880.790000001,2495793.7600000044,2011167.670000003,5892842.220000008,388.3985296114073,42.218175168723675,31.78887259297866,77841.76900000003,8987.500333333335,4283.705333333334
2.9,0.90,9.01095890410959,3654,3314,90.69512862616311,3289,2968,90.24019458802067,365,346,94.79452054794521,27.24372181042232,42.349888246628105,1311632.04,2419005.270000005,2000108.3500000013,5730745.660000007,389.3662559928662,41.55088604345123,32.59360412559261,77706.34066666667,8745.037333333335,4382.330999999999
2.9,0.95,19.076923076923077,3654,3339,91.37931034482759,3472,3161,91.0426267281106,182,178,97.8021978021978,27.33422999050936,41.0024279026217,1274122.5300000017,2306433.0100000007,2041560.4500000027,5622115.990000005,389.78699936212126,43.25830117516979,28.627216256191197,77741.2476666667,9076.253666666666,3894.148666666667
3.0,0.05,0.05241935483870968,3654,3509,96.03174603174604,182,170,93.4065934065934,3472,3339,96.16935483870968,23.035318627450987,29.365187381451538,1632779.54,2423974.5799999954,2061227.770000005,6117981.890000001,380.6289709976253,55.50211856399798,24.495875691260842,77805.69200000005,11977.640666666668,3517.279
3.0,0.10,0.11097598054119794,3654,3510,96.05911330049261,365,353,96.71232876712328,3289,3157,95.9866220735786,23.804350802644006,29.690016471333596,1604362.6400000039,2465090.170000003,2058606.2600000035,6128059.070000011,381.74997738365715,53.12581205368909,23.381010378536605,77824.49666666676,11423.244000000002,3206.92
3.0,0.15,0.17567567567567569,3654,3516,96.22331691297208,546,526,96.33699633699634,3108,2990,96.2033462033462,24.145107731305437,30.08850663322188,1608748.740000001,2475625.510000003,2075523.4400000009,6159897.690000005,381.8544295270493,54.16612642707783,22.57209867293329,77882.7136666667,11570.942000000001,3277.9170000000004
3.0,0.20,0.2500855285665412,3654,3507,95.97701149425288,731,687,93.98084815321478,2923,2820,96.47622305850155,23.99421106259099,30.934500059101676,1623208.7300000014,2538432.4200000013,2061517.6400000025,6223158.790000005,383.40013828559916,54.40750061495102,23.19728268230757,77839.04000000004,11484.298999999997,3174.3619999999996
3.0,0.25,0.33357664233576645,3654,3494,95.62123700054734,914,865,94.63894967177242,2740,2629,95.94890510948905,23.61875838150287,32.31728141245084,1628130.539999997,2624743.5399999977,2070667.4499999986,6323541.529999993,383.3807310213254,48.21394437232173,22.067014151900004,77879.29266666669,10142.391333333333,3204.976
3.0,0.30,0.42790152403282533,3654,3492,95.56650246305419,1095,1036,94.61187214611873,2559,2456,95.97499023055882,24.19347023809522,32.010271919109655,1582990.439999999,2580913.019999997,2056996.320000001,6220899.7799999975,384.3856574203546,49.090653351939146,24.559633616123218,77883.84900000006,10434.566333333332,3345.1616666666664
3.0,0.35,0.5378787878787878,3654,3479,95.21072796934865,1278,1218,95.30516431924883,2376,2261,95.15993265993266,24.636687602627237,33.234863261093906,1601798.1700000013,2671789.5399999972,2035502.9699999993,6309090.679999998,380.4059434922475,48.36026633728609,21.887694545202397,77861.46566666671,10143.982333333332,3065.277
3.0,0.40,0.666970802919708,3654,3470,94.96442255062945,1462,1371,93.77564979480164,2192,2099,95.75729927007299,24.85861487964988,33.70794163887564,1583254.9699999983,2665230.469999997,2041562.3900000018,6290047.829999997,381.25378268108756,45.30631093634534,22.890003685504894,77816.52133333335,9610.859666666669,3126.478333333333
3.0,0.45,0.817910447761194,3654,3461,94.71811713191023,1644,1531,93.1265206812652,2010,1930,96.01990049751244,25.369435009797538,34.543841882556144,1577939.91,2708850.0200000005,2043823.260000002,6330613.190000003,381.480763568005,45.351241142090366,20.884989710141742,77885.23233333333,9643.431,3029.912
3.0,0.50,1.0,3654,3461,94.71811713191023,1827,1719,94.08866995073892,1827,1742,95.34756431308155,24.970441535776633,35.144076349024104,1555655.67,2644469.0600000024,2048585.4699999993,6248710.200000001,382.5070907447901,44.50523149100168,22.29683889924484,77840.58566666671,9469.628,3041.5553333333332
3.0,0.55,1.2226277372262773,3654,3422,93.65079365079364,2010,1868,92.93532338308458,1644,1554,94.52554744525547,25.397329229122057,36.11606853281856,1535841.4300000006,2652152.509999999,2026000.9500000034,6213994.890000002,383.7610261245266,44.6178376925392,23.773422576725032,77835.81033333336,9385.837666666668,3435.209333333333
3.0,0.60,1.4993160054719563,3654,3401,93.07608100711549,2192,2007,91.56021897810218,1462,1394,95.34883720930233,25.809103803354905,38.09986860353899,1544180.7300000014,2732641.5699999984,2017782.9899999988,6294605.289999999,385.7186973470312,42.20386425672709,24.692634684346224,77843.59766666668,9004.670666666669,3263.998999999999
3.0,0.65,1.8591549295774648,3654,3424,93.7055281882868,2376,2197,92.46632996632997,1278,1227,96.0093896713615,26.010530647853145,37.66421135560988,1518362.3500000013,2641472.1999999974,2041712.8400000015,6201547.390000001,381.2357778373899,44.79506301672074,20.65716706885337,77872.57733333342,9529.061333333333,2922.72
3.0,0.70,2.336986301369863,3654,3410,93.32238642583471,2559,2365,92.4189136381399,1095,1045,95.4337899543379,26.144944890768144,37.980383413078215,1462438.7599999988,2609214.480000003,2019684.4800000018,6091337.720000003,385.638714341825,44.97934188687107,24.456459379591642,77826.68900000001,9371.527333333332,3424.2493333333327
3.0,0.75,2.99781181619256,3654,3362,92.0087575259989,2740,2480,90.51094890510949,914,882,96.49890590809628,26.602669086021542,40.79752494331068,1461972.3299999991,2646405.610000003,2009104.2400000044,6117482.180000007,388.2676425921623,43.23913452299639,25.57669247466077,77866.88333333338,8848.071333333333,3348.028
3.0,0.80,3.9986320109439126,3654,3346,91.57088122605364,2923,2649,90.62606910708176,731,697,95.34883720930233,26.497782999874193,39.53464251554281,1403916.2800000012,2455944.1300000036,2005035.9699999997,5864896.380000005,386.90052015736893,45.011877162863385,28.936341710153936,77784.8026666667,9477.975666666664,4166.174
3.0,0.85,5.6923076923076925,3654,3353,91.7624521072797,3108,2829,91.02316602316603,546,524,95.97069597069597,27.07179138682693,42.22466030534352,1375305.9699999974,2517752.1300000036,2029651.0900000015,5922709.190000002,388.41623969706706,41.43359244577534,28.329150335371242,77804.41633333341,8648.121666666666,3764.806666666666
3.0,0.90,9.01095890410959,3654,3357,91.87192118226601,3289,3010,91.51717847370021,365,347,95.06849315068493,27.235160631229245,41.22979779058597,1338458.0500000026,2417636.739999997,2020979.6100000022,5777074.400000002,387.5712068146048,44.081391826898404,28.748516180919555,77810.35600000006,9180.218333333332,3886.9526666666666
3.0,0.95,19.076923076923077,3654,3314,90.69512862616311,3472,3139,90.4089861751152,182,175,96.15384615384616,27.21999123924816,42.38233714285715,1289235.979999998,2275204.3299999996,2007187.3800000015,5571627.6899999995,390.28023673274055,46.44149716846909,34.85355373014626,77762.6196666667,9688.201666666664,4538.973666666666
